company,source,page,unit,side,block,row_index,item,col_index,equity_component,is_total_col,kind,value
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,17,เงินปั นผลจ่าย,5,(ยังไม่ได้ตรวจสอบ) องค์ประกอบอื่นของส่วนของเจ้าของ (ขาดทุน) เบ็ดเสร็จอื่น ผลต่างจาก การแปลงค่า ข้อมูลทางการเงิ น ของบริ ษทั ร่วม และการร่วมค้า บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,17,เงินปั นผลจ่าย,6,การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,17,เงินปั นผลจ่าย,7,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,17,เงินปั นผลจ่าย,8,รวมส่วนของ เจ้าของ บาท,True,movement,-919500000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,0,ทุนที่ออก และชําระแล้ว บาท,False,balance,383125000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,balance,504250000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,balance,38312500.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,3,นที่แสดงเงิ ยังไม่ได้จดั บาท,False,balance,18748592694.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,4,นลงทุนตามวิ ธีส่วนได้เสีย กําไร การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน สรร เบ็ดเสร็จอื่น บาท,False,balance,1503512205.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,5,(ยังไม่ได้ตรวจสอบ) องค์ประกอบอื่นของส่วนของเจ้าของ (ขาดทุน) เบ็ดเสร็จอื่น ผลต่างจาก การแปลงค่า ข้อมูลทางการเงิ น ของบริ ษทั ร่วม และการร่วมค้า บาท,False,balance,-399630569.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,6,การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,balance,35823579.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,7,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,balance,1139705215.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,8,รวมส่วนของ เจ้าของ บาท,True,balance,20813985409.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,0,ทุนที่ออก และชําระแล้ว บาท,False,balance,383125000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,balance,504250000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,balance,38312500.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,3,นที่แสดงเงิ ยังไม่ได้จดั บาท,False,balance,19690830368.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,4,นลงทุนตามวิ ธีส่วนได้เสีย กําไร การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน สรร เบ็ดเสร็จอื่น บาท,False,balance,1451956924.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,5,(ยังไม่ได้ตรวจสอบ) องค์ประกอบอื่นของส่วนของเจ้าของ (ขาดทุน) เบ็ดเสร็จอื่น ผลต่างจาก การแปลงค่า ข้อมูลทางการเงิ น ของบริ ษทั ร่วม และการร่วมค้า บาท,False,balance,-386733086.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,6,การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,balance,15676660.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,7,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,balance,1080900498.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,8,รวมส่วนของ เจ้าของ บาท,True,balance,21697418366.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,0,ทุนที่ออก และชําระแล้ว บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,3,นที่แสดงเงิ ยังไม่ได้จดั บาท,False,movement,361650603.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,4,นลงทุนตามวิ ธีส่วนได้เสีย กําไร การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน สรร เบ็ดเสร็จอื่น บาท,False,movement,57918030.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,5,(ยังไม่ได้ตรวจสอบ) องค์ประกอบอื่นของส่วนของเจ้าของ (ขาดทุน) เบ็ดเสร็จอื่น ผลต่างจาก การแปลงค่า ข้อมูลทางการเงิ น ของบริ ษทั ร่วม และการร่วมค้า บาท,False,movement,3258322.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,6,การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,7,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,movement,61176352.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,8,รวมส่วนของ เจ้าของ บาท,True,movement,422826955.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,0,ทุนที่ออก และชําระแล้ว บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,3,นที่แสดงเงิ ยังไม่ได้จดั บาท,False,movement,-1302625000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,4,นลงทุนตามวิ ธีส่วนได้เสีย กําไร การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน สรร เบ็ดเสร็จอื่น บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,5,(ยังไม่ได้ตรวจสอบ) องค์ประกอบอื่นของส่วนของเจ้าของ (ขาดทุน) เบ็ดเสร็จอื่น ผลต่างจาก การแปลงค่า ข้อมูลทางการเงิ น ของบริ ษทั ร่วม และการร่วมค้า บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,6,การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,7,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,24,เงินปั นผลค้างจ่าย 16,8,รวมส่วนของ เจ้าของ บาท,True,movement,-1302625000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,0,ทุนที่ออก และชําระแล้ว บาท,False,balance,383125000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,balance,504250000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,balance,38312500.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,3,นที่แสดงเงิ ยังไม่ได้จดั บาท,False,balance,18749855971.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,4,นลงทุนตามวิ ธีส่วนได้เสีย กําไร การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน สรร เบ็ดเสร็จอื่น บาท,False,balance,1509874954.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,5,(ยังไม่ได้ตรวจสอบ) องค์ประกอบอื่นของส่วนของเจ้าของ (ขาดทุน) เบ็ดเสร็จอื่น ผลต่างจาก การแปลงค่า ข้อมูลทางการเงิ น ของบริ ษทั ร่วม และการร่วมค้า บาท,False,balance,-383474764.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,6,การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,balance,15676660.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,7,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,balance,1142076850.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,7,baht,,1,26,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2569,8,รวมส่วนของ เจ้าของ บาท,True,balance,20817620321.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,0,ทุนที่ออก และชําระแล้ว บาท,False,balance,383125000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,balance,504250000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,balance,38312500.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,3,นเฉพาะกิ ยังไม่ได้จดั สรร บาท,False,balance,17298828490.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,4,จการ (ยังไม่ได้ตรวจสอบ) กําไร (ขาดทุน) การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน เบ็ดเสร็จอื่น บาท,False,balance,1430184115.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,5,องค์ประกอบอื่นของส่วนของเจ้าของ เบ็ดเสร็จอื่น การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,balance,35823579.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,6,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,balance,1466007694.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,15,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2568,7,รวมส่วนของ เจ้าของ บาท,True,balance,19690523684.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,0,ทุนที่ออก และชําระแล้ว บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,3,นเฉพาะกิ ยังไม่ได้จดั สรร บาท,False,movement,631596197.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,4,จการ (ยังไม่ได้ตรวจสอบ) กําไร (ขาดทุน) การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน เบ็ดเสร็จอื่น บาท,False,movement,73328090.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,5,องค์ประกอบอื่นของส่วนของเจ้าของ เบ็ดเสร็จอื่น การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,6,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,movement,73328090.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,16,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,7,รวมส่วนของ เจ้าของ บาท,True,movement,704924287.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,0,ทุนที่ออก และชําระแล้ว บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,3,นเฉพาะกิ ยังไม่ได้จดั สรร บาท,False,movement,-919500000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,4,จการ (ยังไม่ได้ตรวจสอบ) กําไร (ขาดทุน) การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน เบ็ดเสร็จอื่น บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,5,องค์ประกอบอื่นของส่วนของเจ้าของ เบ็ดเสร็จอื่น การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,6,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,17,เงินปั นผลจ่าย,7,รวมส่วนของ เจ้าของ บาท,True,movement,-919500000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,0,ทุนที่ออก และชําระแล้ว บาท,False,balance,383125000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,balance,504250000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,balance,38312500.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,3,นเฉพาะกิ ยังไม่ได้จดั สรร บาท,False,balance,17010924687.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,4,จการ (ยังไม่ได้ตรวจสอบ) กําไร (ขาดทุน) การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน เบ็ดเสร็จอื่น บาท,False,balance,1503512205.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,5,องค์ประกอบอื่นของส่วนของเจ้าของ เบ็ดเสร็จอื่น การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,balance,35823579.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,6,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,balance,1539335784.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,0,19,ยอดคงเหลือสิ้ นรอบระยะเวลา ณ วันที่ 30 มิ ถนุ ายน พ.ศ. 2568,7,รวมส่วนของ เจ้าของ บาท,True,balance,19475947971.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,0,ทุนที่ออก และชําระแล้ว บาท,False,balance,383125000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,balance,504250000.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,balance,38312500.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,3,นเฉพาะกิ ยังไม่ได้จดั สรร บาท,False,balance,17734001246.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,4,จการ (ยังไม่ได้ตรวจสอบ) กําไร (ขาดทุน) การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน เบ็ดเสร็จอื่น บาท,False,balance,1451956924.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,5,องค์ประกอบอื่นของส่วนของเจ้าของ เบ็ดเสร็จอื่น การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,balance,15676660.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,6,รวม องค์ประกอบอื่น ของส่วนของ เจ้าของ บาท,False,balance,1467633584.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,22,ยอดคงเหลือต้นรอบระยะเวลา ณ วันที่ 1 เมษายน พ.ศ. 2569,7,รวมส่วนของ เจ้าของ บาท,True,balance,20127322330.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,0,ทุนที่ออก และชําระแล้ว บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,1,ส่วนเกิ น มูลค่าหุ้น บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,2,ข้อมูลทางการเงิ กําไรสะสม จัดสรรแล้ว - สํารองตามกฎหมาย บาท,False,movement,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,3,นเฉพาะกิ ยังไม่ได้จดั สรร บาท,False,movement,635039635.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,4,จการ (ยังไม่ได้ตรวจสอบ) กําไร (ขาดทุน) การวัดมูลค่า เงิ นลงทุนใน ตราสารทุน ผ่านกําไรขาดทุน เบ็ดเสร็จอื่น บาท,False,movement,57918030.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,8,baht,sep,1,23,กําไร(ขาดทุน)เบ็ดเสร็จรวมสําหรับรอบระยะเวลา,5,องค์ประกอบอื่นของส่วนของเจ้าของ เบ็ดเสร็จอื่น การวัดมูลค่าใหม่ ของภาระผูกพัน ผลประโยชน์ หลังออกจากงาน บาท,False,movement,
